home_team,away_team,tournament,date,diff_ELO,diff_MV,diff_Momentum,diff_Knockout,diff_Pressure,resultado
France,Germany,Friendly,2013-02-06,0.0869828536699846,0.0631041280395448,0.0933852140077821,0.07449429575926114,-0.007657993910254568,-1
Greece,Switzerland,Friendly,2013-02-06,-0.09221988637222811,-0.011442472216701915,0.16772049286640733,0.20812178054829622,0.14181187688508062,0
Honduras,United States,FIFA World Cup qualification,2013-02-06,-0.13453130054851492,-0.41998820151524807,0.06655317769131008,-0.3205525467623649,-0.12947930277641334,1
Iran,Lebanon,AFC Asian Cup qualification,2013-02-06,0.32705024610420197,0.22310083628825828,0.015158884565499187,0.1555665259954644,0.024665203476906317,1
Iraq,Indonesia,AFC Asian Cup qualification,2013-02-06,0.20260273459935374,-0.09344526571732059,-0.03542477302204938,0.10568095735082217,-0.3806641869716393,1
Japan,Latvia,Friendly,2013-02-06,0.5872818251207341,0.361255739604013,0.17469195849546038,0.12398556256055704,0.19068323925104352,1
Jordan,Singapore,AFC Asian Cup qualification,2013-02-06,0.2770224635305276,0.11794222160429202,0.030723086900129593,0.10568095735082217,-0.059246408681443874,1
Mexico,Jamaica,FIFA World Cup qualification,2013-02-06,0.1742224961128367,0.09818593650813723,0.13578145265888453,0.27013118527225743,0.3568202595027106,0
Netherlands,Italy,Friendly,2013-02-06,0.053125107497055346,-0.00463013354903552,0.04628728923476,0.3168169184513121,0.33360725878742264,0
Norway,Ukraine,Friendly,2013-02-06,0.080257250582912,0.09297335794152062,0.29920557717250285,0.26999452568725335,-0.17741856102563375,-1
Panama,Costa Rica,FIFA World Cup qualification,2013-02-06,0.053243815871936384,-0.03375257365804263,0.10076199740596625,-0.05260961924078611,-0.22508227086514676,0
Portugal,Ecuador,Friendly,2013-02-06,0.05624509641800768,0.11113309421951723,0.10505836575875471,0.5580625646066727,0.48693791677954795,-1
Qatar,Malaysia,AFC Asian Cup qualification,2013-02-06,0.02641429496197989,0.12380463234365413,-0.3505998702983139,0.14094039069622344,-0.198852276628324,1
Romania,Australia,Friendly,2013-02-06,-0.23979218114012224,0.1286014916092464,-0.2019293125810634,-0.04298648455556853,0.2572871708793568,1
Scotland,Estonia,Friendly,2013-02-06,0.31981254701913175,0.3485766964169552,-0.06655317769131008,-0.06798065561734568,-0.12157549315605182,1
Spain,Uruguay,Friendly,2013-02-06,0.22061658360027736,0.15664447189459763,0.4396887159533071,0.22056749761117223,0.3533820074531562,1
Sweden,Argentina,Friendly,2013-02-06,-0.3172174096408251,-0.08502262175464104,-0.10505836575875471,-0.45776511543102505,-0.6250849001446237,-1
Uzbekistan,Hong Kong,AFC Asian Cup qualification,2013-02-06,0.33086985694059523,0.10516158648980234,0.015158884565499298,0.06528796669549886,-0.3068674081226421,0
Wales,Austria,Friendly,2013-02-06,-0.08993587277034876,-0.02509255627964979,-0.030723086900129593,0.06620300289685888,0.17034339960280148,1
Qatar,Egypt,Friendly,2013-03-07,-0.13210594707023215,-0.2694417440221737,-0.20233463035019444,0.4303459040640246,-0.22356082020072277,1
Senegal,Libya,Friendly,2013-03-16,0.3081313067607869,0.487726547596091,0.1980382619974057,-0.02682998486149657,-0.10321945587553266,-1
Malaysia,Saudi Arabia,Friendly,2013-03-17,-0.07595583712461584,-0.1879888478712206,0.16382944228274976,0.17198043230101145,0.09043492748667853,-1
Qatar,Thailand,Friendly,2013-03-17,0.007677343130949588,0.10625082745666159,-0.3505998702983139,0.14094039069622344,-0.198852276628324,1
Oman,Haiti,Friendly,2013-03-20,-0.009355433980303696,-0.21360136323788437,0.08600843060959806,0.21016277076685297,0.349368116789524,1
Ecuador,El Salvador,Friendly,2013-03-21,0.314484584496884,0.4976538246428239,-0.07433527885862512,-0.4614702003924588,-0.22077342145844248,1
Italy,Brazil,Friendly,2013-03-21,-0.057198163884510045,-0.015196831427244817,0.1910667963683529,-0.19828289786778575,-0.35736671663888503,0
Jordan,Belarus,Friendly,2013-03-21,0.26617724126033626,-0.06427428591782736,0.030723086900129593,0.10568095735082217,-0.059246408681443874,1
Argentina,Venezuela,FIFA World Cup qualification,2013-03-22,0.3040098603484589,0.30777137775259256,0.0034857328145263544,0.4173175167546287,0.5712484851629125,1
Austria,Faroe Islands,FIFA World Cup qualification,2013-03-22,0.37283023880075117,0.4912291103007247,0.030723086900129593,-0.06620300289685888,-0.17034339960280148,1
Colombia,Bolivia,FIFA World Cup qualification,2013-03-22,0.28155290819552925,0.37187993782988205,-0.18328469520103763,0.20276256748556465,0.21100797451433678,1
Croatia,Serbia,FIFA World Cup qualification,2013-03-22,0.1204816414864538,-0.010599936659694276,0.15134565499351482,-0.12679409732272107,0.05288409096633656,1
Czech Republic,Denmark,FIFA World Cup qualification,2013-03-22,-0.1007116241480972,-0.09642086466059352,-0.058771076523994825,-0.13685303135083382,-0.2552704005231975,-1
France,Georgia,FIFA World Cup qualification,2013-03-22,0.3641698662282593,0.260458851919283,0.15134565499351482,0.2738749582853708,0.4808479971217275,1
Honduras,Mexico,FIFA World Cup qualification,2013-03-22,-0.1811639110286467,-0.25109849240139104,-0.13578145265888453,-0.27013118527225743,-0.3568202595027106,0
Israel,Portugal,FIFA World Cup qualification,2013-03-22,-0.32085246083261665,-0.3055265972089054,-0.030723086900129593,-0.09659236421421391,-0.2661644953211055,0
Jamaica,Panama,FIFA World Cup qualification,2013-03-22,-0.09986846956204865,0.06039395884168686,-0.10076199740596625,0.05260961924078611,0.22508227086514676,0
Japan,Canada,Friendly,2013-03-22,0.11607647564027124,0.10528662565942382,0.22178988326848248,0.4588948834170926,0.3945171388325878,1
Kazakhstan,Germany,FIFA World Cup qualification,2013-03-22,-0.422761743619813,-0.5225469241142195,-0.05796044098573272,-0.19938066252610964,-0.48850599103198206,-1
North Macedonia,Belgium,FIFA World Cup qualification,2013-03-22,-0.2125291391405335,-0.3275680582444527,0.08211738002594038,-0.3744116380973521,-0.4685673134214497,-1
Netherlands,Estonia,FIFA World Cup qualification,2013-03-22,0.5002814579199986,0.5267887385138628,0.04628728923476,0.3168169184513121,0.33360725878742264,1
Norway,Albania,FIFA World Cup qualification,2013-03-22,0.19062965320203085,0.2415029536026676,0.29920557717250285,0.26999452568725335,-0.17741856102563375,-1
San Marino,England,FIFA World Cup qualification,2013-03-22,-0.8648998935368133,-0.9999999999999998,-0.31866083009079116,-0.010072220312723479,-0.03505177597215409,-1
Scotland,Wales,FIFA World Cup qualification,2013-03-22,0.029843381922206813,-9.529065391600255e-05,-0.06655317769131008,-0.06798065561734568,-0.12157549315605182,-1
Spain,Finland,FIFA World Cup qualification,2013-03-22,0.5292178353680215,0.43395892886392495,0.17858300907911773,0.3109050827479565,0.5076623979820805,0
Sweden,Republic of Ireland,FIFA World Cup qualification,2013-03-22,0.05839791632382574,0.09635562652823682,-0.10157263294422836,-0.04044759867639636,-0.053836414981711156,0
United Arab Emirates,Uzbekistan,AFC Asian Cup qualification,2013-03-22,-0.13570493853858578,0.20728551125637962,-0.015158884565499298,-0.06528796669549886,0.3068674081226421,1
Uruguay,Paraguay,FIFA World Cup qualification,2013-03-22,0.08696453605114685,0.15862269394613193,-0.1634241245136187,0.6730200683821556,0.5514343455185116,0
United States,Costa Rica,FIFA World Cup qualification,2013-03-22,0.08096523194259264,0.2937170308056385,-0.06655317769131008,0.3205525467623649,0.12947930277641334,1
Cyprus,Switzerland,FIFA World Cup qualification,2013-03-23,-0.44093000616939215,-0.3694181396185763,0.16772049286640733,0.20812178054829622,0.14181187688508062,0
Indonesia,Saudi Arabia,AFC Asian Cup qualification,2013-03-23,-0.1464498347566794,0.035306005289330145,0.16382944228274976,0.17198043230101145,0.09043492748667853,-1
DR Congo,Libya,FIFA World Cup qualification,2013-03-24,0.16366038502311953,0.2098085282605724,0.02683203631647213,-1.1102230246251565e-16,-0.29682823773658956,0
Dominican Republic,Haiti,Friendly,2013-03-24,-0.09857366337446116,-0.06231194876087143,0.08600843060959806,0.21016277076685297,0.349368116789524,1
Canada,Belarus,Friendly,2013-03-25,0.31789573496182233,0.27915355742491554,-0.047097924773022104,-0.3349093208565356,-0.2038338995815443,-1
Russia,Brazil,Friendly,2013-03-25,-0.12309970265547232,-0.16460401424740212,0.1910667963683529,-0.19828289786778575,-0.35736671663888503,0
Armenia,Czech Republic,FIFA World Cup qualification,2013-03-26,-0.29809358868807645,-0.19644902436376332,0.058771076523994825,0.13685303135083382,0.2552704005231975,-1
Australia,Oman,FIFA World Cup qualification,2013-03-26,0.19702220920226177,0.271006969486312,0.2019293125810634,0.04298648455556853,-0.2572871708793568,0
Azerbaijan,Portugal,FIFA World Cup qualification,2013-03-26,-0.5029683033431167,-0.49732601950838706,-0.030723086900129593,-0.09659236421421391,-0.2661644953211055,-1
Belgium,North Macedonia,FIFA World Cup qualification,2013-03-26,0.2125291391405335,0.3275680582444527,-0.08211738002594038,0.3744116380973521,0.4685673134214497,1
Bolivia,Argentina,FIFA World Cup qualification,2013-03-26,-0.4182435381367626,-0.48736922079947265,-0.0034857328145263544,-0.4173175167546287,-0.5712484851629125,0
Chile,Uruguay,FIFA World Cup qualification,2013-03-26,-0.15704140815190382,-0.21155086051061378,0.2611057068741894,-0.09033758513678425,-0.15428039052892434,1
Ecuador,Paraguay,FIFA World Cup qualification,2013-03-26,0.10428721109588168,0.14430511164873483,0.023346303501945553,0.12121228285291252,0.17638053353114475,1
France,Spain,FIFA World Cup qualification,2013-03-26,-0.07672918832308007,0.005022878913684803,-0.027237354085602905,-0.03703012446258569,-0.026814400860353027,-1
Germany,Kazakhstan,FIFA World Cup qualification,2013-03-26,0.422761743619813,0.5225469241142195,0.05796044098573272,0.19938066252610964,0.48850599103198206,1
Republic of Ireland,Austria,FIFA World Cup qualification,2013-03-26,-0.12166551879986742,-0.043439210847445064,-0.030723086900129593,0.06620300289685888,0.17034339960280148,0
Jordan,Japan,FIFA World Cup qualification,2013-03-26,-0.1677949693417573,-0.4487144690021667,-0.14396887159533078,-0.01830460520973487,-0.2499296479324874,1
South Korea,Qatar,FIFA World Cup qualification,2013-03-26,0.18984783238608438,0.2599759202162075,0.4552529182879376,-0.10111232293019135,0.2919187213336335,1
Mexico,United States,FIFA World Cup qualification,2013-03-26,0.046632610480131786,-0.16888970911385703,0.2023346303501946,-0.05042136149010745,0.22734095672629728,0
Montenegro,England,FIFA World Cup qualification,2013-03-26,-0.44558113602491023,-0.44620167515471465,-0.31866083009079116,-0.010072220312723479,-0.03505177597215409,0
Netherlands,Romania,FIFA World Cup qualification,2013-03-26,0.2784389492017876,0.2537791620657872,0.04628728923476,0.3168169184513121,0.33360725878742264,1
Panama,Honduras,FIFA World Cup qualification,2013-03-26,0.10680988447785866,0.09251859705156695,0.10076199740596625,-0.05260961924078611,-0.22508227086514676,1
Serbia,Scotland,FIFA World Cup qualification,2013-03-26,0.02325163506222827,0.0361559588698519,0.06655317769131008,0.06798065561734568,0.12157549315605182,1
Slovakia,Sweden,Friendly,2013-03-26,-0.07354517219610845,-0.13913612098972994,0.10157263294422836,0.04044759867639636,0.053836414981711156,0
Uzbekistan,Lebanon,FIFA World Cup qualification,2013-03-26,0.29745279144727377,0.0370083941259165,0.015158884565499298,0.06528796669549886,-0.3068674081226421,1
Venezuela,Colombia,FIFA World Cup qualification,2013-03-26,-0.16731923040722552,-0.19228209478300196,0.18328469520103763,-0.20276256748556465,-0.21100797451433678,1
Wales,Croatia,FIFA World Cup qualification,2013-03-26,-0.17357665847088888,-0.025460731556241623,-0.15134565499351482,0.12679409732272107,-0.05288409096633656,-1
Bolivia,Brazil,Friendly,2013-04-06,-0.28874320741215875,-0.522281343503662,0.1910667963683529,-0.19828289786778575,-0.35736671663888503,-1
Mexico,Peru,Friendly,2013-04-17,0.20074122171840303,0.1747775743253257,0.13578145265888453,0.27013118527225743,0.3568202595027106,0
Brazil,Chile,Friendly,2013-04-24,0.21746030662223492,0.32138667871534876,-0.1910667963683529,0.19828289786778575,0.35736671663888503,0
Oman,Iran,Friendly,2013-05-22,-0.1910180416820595,-0.23058218799421626,-0.015158884565499187,-0.1555665259954644,-0.024665203476906317,1
Qatar,Latvia,Friendly,2013-05-24,0.3146596243765638,0.0003729974467145958,-0.3505998702983139,0.14094039069622344,-0.198852276628324,1
Jordan,Libya,Friendly,2013-05-27,0.19020186045791032,-0.039470153790234885,0.030723086900129593,0.10568095735082217,-0.059246408681443874,1
Canada,Costa Rica,Friendly,2013-05-28,0.08476115059915545,0.14808497433479673,-0.047097924773022104,-0.3349093208565356,-0.2038338995815443,-1
Ecuador,Germany,Friendly,2013-05-29,-0.03958186656247786,-0.11288080506613474,-0.13229571984435784,-0.6608508629185684,-0.7092794124904245,-1
England,Republic of Ireland,Friendly,2013-05-29,0.27121257390680675,0.2915807102615373,0.31866083009079116,0.010072220312723479,0.03505177597215409,0
Qatar,Azerbaijan,Friendly,2013-05-29,0.2437994956081786,-0.017766154555391545,-0.3505998702983139,0.14094039069622344,-0.198852276628324,0
United States,Belgium,Friendly,2013-05-29,0.01371391780793596,-0.030467169306437558,0.015564202334630295,-0.05385909133498723,-0.33908801064503635,-1
Japan,Bulgaria,Kirin Challenge Cup,2013-05-30,0.41490482411481144,0.2407216598769586,0.17469195849546038,0.12398556256055704,0.19068323925104352,-1
Mexico,Nigeria,Friendly,2013-05-31,0.05255340285887966,-0.10905176200501554,0.13578145265888453,0.27013118527225743,0.3568202595027106,0
Panama,Peru,Friendly,2013-06-01,0.12638719516761499,0.016197678975501617,0.10076199740596625,-0.05260961924078611,-0.22508227086514676,-1
Brazil,England,Friendly,2013-06-02,-0.025097578666759768,-0.07529033927447015,-0.509727626459144,0.18821067755506227,0.32231494066673094,0
United States,Germany,Friendly,2013-06-02,-0.08975577143207203,-0.11561171194167974,-0.1245136186770428,0.12117188423625525,-0.3590266882555687,1
Sweden,North Macedonia,Friendly,2013-06-03,0.13179610632743866,0.30405045185686186,-0.10157263294422836,-0.04044759867639636,-0.053836414981711156,1
Jamaica,Mexico,FIFA World Cup qualification,2013-06-04,-0.1742224961128367,-0.09818593650813723,-0.13578145265888453,-0.27013118527225743,-0.3568202595027106,-1
Japan,Australia,FIFA World Cup qualification,2013-06-04,0.06932209045076365,0.2349778804622189,-0.027237354085603016,0.08099907800498851,0.44797041013040034,0
Lebanon,South Korea,FIFA World Cup qualification,2013-06-04,-0.31960213571708196,-0.397596676301482,-0.10465304798962372,-0.039828067766032094,-0.0930664447053095,0
Oman,Iraq,FIFA World Cup qualification,2013-06-04,-0.09941654091416541,-0.15114706289080848,0.03542477302204938,-0.10568095735082217,0.3806641869716393,1
Qatar,Iran,FIFA World Cup qualification,2013-06-04,-0.1972959427732044,-0.08548008020298381,-0.3657587548638131,-0.01462613529924095,-0.22351748010523032,-1
Uruguay,France,Friendly,2013-06-05,-0.1438873952771973,-0.16166735080828243,-0.4124513618677042,-0.18353737314858654,-0.32656760659280315,1
Albania,Norway,FIFA World Cup qualification,2013-06-07,-0.19062965320203085,-0.2415029536026676,-0.29920557717250285,-0.26999452568725335,0.17741856102563375,0
Argentina,Colombia,FIFA World Cup qualification,2013-06-07,0.13669062994123338,0.1154892829695906,0.18677042801556398,0.21455494926906404,0.36024051064857576,0
Austria,Sweden,FIFA World Cup qualification,2013-06-07,0.06326760247604168,-0.05291641568079175,0.13229571984435795,-0.02575540422046252,-0.11650698462109033,1
Belgium,Serbia,FIFA World Cup qualification,2013-06-07,0.05430628612296684,0.06546591013209646,-0.08211738002594038,0.3744116380973521,0.4685673134214497,1
Croatia,Scotland,FIFA World Cup qualification,2013-06-07,0.14373327654868207,0.025556022210157625,0.2178988326848249,-0.05881344170537539,0.17445958412238838,-1
Czech Republic,Italy,FIFA World Cup qualification,2013-06-07,-0.14317459791163278,-0.21063673789130322,-0.058771076523994825,-0.13685303135083382,-0.2552704005231975,0
Indonesia,Netherlands,Friendly,2013-06-07,-0.33885517094911544,-0.4087952945532165,-0.04628728923476,-0.3168169184513121,-0.33360725878742264,-1
Jamaica,United States,FIFA World Cup qualification,2013-06-07,-0.1275898856327049,-0.26707564562199426,0.06655317769131008,-0.3205525467623649,-0.12947930277641334,-1
Libya,DR Congo,FIFA World Cup qualification,2013-06-07,-0.16366038502311953,-0.2098085282605724,-0.02683203631647213,1.1102230246251565e-16,0.29682823773658956,0
Panama,Mexico,FIFA World Cup qualification,2013-06-07,-0.07435402655078804,-0.15857989534982408,-0.035019455252918275,-0.32274080451304354,-0.5819025303678573,0
Paraguay,Chile,FIFA World Cup qualification,2013-06-07,0.07007687210075697,0.05292816656448185,-0.09768158236057067,-0.5826824832453713,-0.3971539549895872,-1
Peru,Ecuador,FIFA World Cup qualification,2013-06-07,-0.2042825161078654,-0.34639819031472774,0.07433527885862512,0.4614702003924588,0.22077342145844248,1
Portugal,Russia,FIFA World Cup qualification,2013-06-07,0.13624857564788373,0.15158370796478726,0.030723086900129593,0.09659236421421391,0.2661644953211055,1
Haiti,Spain,Friendly,2013-06-08,-0.39058428480102436,-0.5064218785896042,-0.2645914396887158,-0.5210678535148094,-0.8570305147716045,-1
Switzerland,Cyprus,FIFA World Cup qualification,2013-06-08,0.44093000616939215,0.3694181396185763,-0.16772049286640733,-0.20812178054829622,-0.14181187688508062,1
Brazil,France,Friendly,2013-06-09,-0.08346849680686619,-0.05183153260354745,-0.3424124513618677,-0.07559206041758504,-0.12348128048284246,1
Croatia,Portugal,Friendly,2013-06-10,-0.05395756373205085,-0.1594626785804154,0.12062256809338523,-0.22338646153693498,-0.21328040435476892,-1
Australia,Jordan,FIFA World Cup qualification,2013-06-11,0.09847287889099365,0.2137365885399478,0.1712062256809338,-0.06269447279525364,-0.19804076219791295,1
Colombia,Peru,FIFA World Cup qualification,2013-06-11,0.24018844031683217,0.3201501851430799,-0.18328469520103763,0.20276256748556465,0.21100797451433678,1
Ecuador,Argentina,FIFA World Cup qualification,2013-06-11,-0.17259655415020014,-0.08924127779794278,-0.07782101167315147,-0.8787877171470875,-0.792021906621355,0
Iran,Lebanon,FIFA World Cup qualification,2013-06-11,0.32705024610420197,0.22310083628825828,0.015158884565499187,0.1555665259954644,0.024665203476906317,1
Iraq,Japan,FIFA World Cup qualification,2013-06-11,-0.16692775873886,-0.3548377870577224,-0.21011673151750976,-0.01830460520973487,-0.5713474262226828,-1
Italy,Haiti,Friendly,2013-06-11,0.17318843578656806,0.44441639347249673,0.08600843060959806,0.21016277076685297,0.349368116789524,0
South Korea,Uzbekistan,FIFA World Cup qualification,2013-06-11,0.02214934426980819,0.3605882821755655,0.08949416342412442,-0.025459898929466762,0.39993385282795163,1
Mexico,Costa Rica,FIFA World Cup qualification,2013-06-11,0.12759784242272443,0.12482732169178146,0.13578145265888453,0.27013118527225743,0.3568202595027106,0
Norway,North Macedonia,Friendly,2013-06-11,0.2206156886639392,0.347641884280248,0.29920557717250285,0.26999452568725335,-0.17741856102563375,1
Spain,Republic of Ireland,Friendly,2013-06-11,0.40631268036999324,0.2630990246769298,0.17858300907911773,0.3109050827479565,0.5076623979820805,1
Sweden,Faroe Islands,FIFA World Cup qualification,2013-06-11,0.3095626363247095,0.5441455259815164,-0.10157263294422836,-0.04044759867639636,-0.053836414981711156,1
United States,Panama,FIFA World Cup qualification,2013-06-11,0.027721416070656257,0.3274696044636811,-0.16731517509727634,0.373162166003151,0.3545615736415601,1
Venezuela,Uruguay,FIFA World Cup qualification,2013-06-11,-0.11409063115352391,-0.23284768225204688,0.2611057068741894,-0.09033758513678425,-0.15428039052892434,-1
Ghana,Ivory Coast,Friendly,2013-06-12,-0.16031188484161252,-0.03744495595659014,-0.15175097276264582,-0.10512534746924374,-0.155028683819038,1
Ghana,Ivory Coast,Friendly,2013-06-14,-0.16031188484161252,-0.03744495595659014,-0.15175097276264582,-0.10512534746924374,-0.155028683819038,0
Guatemala,Argentina,Friendly,2013-06-14,-0.38076691388495854,-0.6551448714324066,-0.0034857328145263544,-0.4173175167546287,-0.5712484851629125,-1
Brazil,Japan,Confederations Cup,2013-06-15,-0.026602266001643615,0.16722973818909503,-0.36575875486381326,0.0742973353072287,0.1666834773878415,1
Ethiopia,South Africa,FIFA World Cup qualification,2013-06-16,-0.23211460814858653,-0.37731301691354524,0.03153372243839181,0.09532794883734286,0.10633102558212842,1
Mexico,Italy,Confederations Cup,2013-06-16,0.010560646069451396,-0.2805771850642893,0.13578145265888453,0.27013118527225743,0.3568202595027106,-1
Spain,Uruguay,Confederations Cup,2013-06-16,0.22061658360027736,0.15664447189459763,0.4396887159533071,0.22056749761117223,0.3533820074531562,1
Australia,Iraq,FIFA World Cup qualification,2013-06-18,0.09760566828809636,0.1198599065955035,0.23735408560311277,-0.06269447279525364,0.12337701609228247,1
Costa Rica,Panama,FIFA World Cup qualification,2013-06-18,-0.053243815871936384,0.03375257365804263,-0.10076199740596625,0.05260961924078611,0.22508227086514676,1
Jordan,Oman,FIFA World Cup qualification,2013-06-18,0.09854933031126811,0.05727038094636416,0.030723086900129593,0.10568095735082217,-0.059246408681443874,1
South Korea,Iran,FIFA World Cup qualification,2013-06-18,-0.0074481103871200105,0.1744958400132237,0.08949416342412453,-0.1157384582294323,0.06840124122840319,-1
United States,Honduras,FIFA World Cup qualification,2013-06-18,0.13453130054851492,0.41998820151524807,-0.06655317769131008,0.3205525467623649,0.12947930277641334,1
Uzbekistan,Qatar,FIFA World Cup qualification,2013-06-18,0.1676984881162762,-0.10061236195935797,0.3657587548638132,-0.07565242400072458,-0.10801513149431813,1
Brazil,Mexico,Confederations Cup,2013-06-19,0.04663751781505865,0.2957740164915341,-0.3268482490272374,-0.07184828740447169,0.0005464571361744053,1
Italy,Japan,Confederations Cup,2013-06-19,-0.08380042988615366,0.15203290676185022,-0.17469195849546038,-0.12398556256055704,-0.19068323925104352,1
Nigeria,Uruguay,Confederations Cup,2013-06-20,-0.038772022203607204,-0.0768864362817836,0.2611057068741894,-0.09033758513678425,-0.15428039052892434,-1
Brazil,Italy,Confederations Cup,2013-06-22,0.057198163884510045,0.015196831427244817,-0.1910667963683529,0.19828289786778575,0.35736671663888503,1
Japan,Mexico,Confederations Cup,2013-06-22,0.07323978381670226,0.12854427830243909,0.03891050583657585,-0.1461456227117004,-0.1661370202516671,-1
Nigeria,Spain,Confederations Cup,2013-06-23,-0.25938860580388456,-0.23353090817638122,-0.17858300907911773,-0.3109050827479565,-0.5076623979820805,-1
Brazil,Uruguay,Confederations Cup,2013-06-26,0.060418898470331106,0.10983581820473498,0.0700389105058365,0.1079453127310015,0.2030863261099607,1
Spain,Italy,Confederations Cup,2013-06-27,0.2173958490144563,0.06200548511710746,0.17858300907911773,0.3109050827479565,0.5076623979820805,0
Brazil,Spain,Confederations Cup,2013-06-30,-0.16019768512994625,-0.046808653689862645,-0.3696498054474706,-0.11262218488017073,-0.1502956813431955,1
Uruguay,Italy,Confederations Cup,2013-06-30,-0.003220734585821061,-0.09463898677749016,-0.2611057068741894,0.09033758513678425,0.15428039052892434,0
Mexico,Panama,Gold Cup,2013-07-07,0.07435402655078804,0.15857989534982408,0.035019455252918275,0.32274080451304354,0.5819025303678573,-1
Haiti,Honduras,Gold Cup,2013-07-08,-0.0025851708273727514,0.08725928399318361,-0.08600843060959806,-0.21016277076685297,-0.349368116789524,-1
Mexico,Canada,Gold Cup,2013-07-11,0.04283669182356897,-0.02325765264301527,0.18287937743190663,0.605040506128793,0.5606541590842549,1
Panama,Canada,Gold Cup,2013-07-14,-0.03151733472721907,-0.18183754799283935,0.14785992217898836,0.28229970161574947,-0.021248371283602463,0
El Salvador,Haiti,Gold Cup,2013-07-15,-0.12719420825140215,-0.16219400024521446,0.08600843060959806,0.21016277076685297,0.349368116789524,1
United States,Costa Rica,Gold Cup,2013-07-16,0.08096523194259264,0.2937170308056385,-0.06655317769131008,0.3205525467623649,0.12947930277641334,1
South Korea,Australia,EAFF Championship,2013-07-20,-0.013452277907322285,0.134071058521128,-0.09727626459143968,-0.0031584167895364335,0.3503536155846663,0
United States,El Salvador,Gold Cup,2013-07-21,0.2643106796272898,0.4949229177672789,-0.06655317769131008,0.3205525467623649,0.12947930277641334,1
Panama,Mexico,Gold Cup,2013-07-24,-0.07435402655078804,-0.15857989534982408,-0.035019455252918275,-0.32274080451304354,-0.5819025303678573,1
United States,Honduras,Gold Cup,2013-07-24,0.13453130054851492,0.41998820151524807,-0.06655317769131008,0.3205525467623649,0.12947930277641334,1
Japan,Australia,EAFF Championship,2013-07-25,0.06932209045076365,0.2349778804622189,-0.027237354085603016,0.08099907800498851,0.44797041013040034,1
South Korea,Japan,EAFF Championship,2013-07-28,-0.08277436835808594,-0.10090682194109091,-0.07003891050583666,-0.08415749479452495,-0.09761679454573402,-1
United States,Panama,Gold Cup,2013-07-28,0.027721416070656257,0.3274696044636811,-0.16731517509727634,0.373162166003151,0.3545615736415601,1
Jordan,Libya,Friendly,2013-08-09,0.19020186045791032,-0.039470153790234885,0.030723086900129593,0.10568095735082217,-0.059246408681443874,1
Austria,Greece,Friendly,2013-08-14,0.05705043382560526,-0.014133598968109062,0.030723086900129593,-0.06620300289685888,-0.17034339960280148,-1
Belgium,France,Friendly,2013-08-14,-0.19045254290999258,-0.14824867067478698,-0.2334630350194552,0.10053667981198133,-0.012280683700277795,0
Chile,Iraq,Friendly,2013-08-14,-0.07713481388501853,0.20068084653146867,0.03542477302204938,-0.10568095735082217,0.3806641869716393,1
Colombia,Serbia,Friendly,2013-08-14,0.15410003300946373,0.01148164252955608,-0.18328469520103763,0.20276256748556465,0.21100797451433678,1
Ecuador,Spain,Friendly,2013-08-14,-0.20329390855554252,-0.17096205419199473,-0.25291828793774285,-0.7723752831404153,-0.7284358194405229,-1
Egypt,Uganda,Friendly,2013-08-14,0.22394794928834671,0.36801876363785446,-0.14826523994811946,-0.2894055133678012,0.024708543572398767,1
England,Scotland,Friendly,2013-08-14,0.20963954595508127,0.27332934634765804,0.38521400778210124,0.07805287593006915,0.1566272691282059,1
Germany,Paraguay,Friendly,2013-08-14,0.14386907765835955,0.25718591671486957,0.1556420233463034,0.782063145771481,0.8856599460215693,0
Hungary,Czech Republic,Friendly,2013-08-14,0.002870553370288631,0.023270440065866982,0.058771076523994825,0.13685303135083382,0.2552704005231975,0
Italy,Argentina,Friendly,2013-08-14,-0.18669849460911392,0.01971529127694449,-0.0034857328145263544,-0.4173175167546287,-0.5712484851629125,-1
Japan,Uruguay,Friendly,2013-08-14,0.08702116447197472,-0.05739391998436005,0.43579766536964976,0.03364797742377279,0.036402848722119185,-1
South Korea,Peru,Friendly,2013-08-14,0.19120663717701936,0.20241503068667388,0.10465304798962372,0.039828067766032094,0.0930664447053095,0
Mexico,Ivory Coast,Friendly,2013-08-14,0.07242871303541132,-0.13567475808763563,0.10894941634241262,0.38971882967186433,0.40087315136385127,1
Portugal,Netherlands,Friendly,2013-08-14,0.017221929379866108,0.006806658693665479,-0.015564202334630406,-0.2202245542370982,-0.06744276346631717,0
South Africa,Nigeria,Friendly,2013-08-14,-0.11045296456440301,-0.21455636441616166,-0.03153372243839181,-0.09532794883734286,-0.10633102558212842,-1
Sweden,Norway,Friendly,2013-08-14,-0.08881958233650056,-0.043591432423386145,-0.4007782101167312,-0.3104421243636497,0.12358214604392259,1
Switzerland,Brazil,Friendly,2013-08-14,-0.08928002389355671,-0.14727508895481112,0.023346303501945553,-0.40640467841608197,-0.49917859352396565,1
Libya,Ghana,Friendly,2013-08-30,-0.052016448105941526,-0.37892983904053823,0.12491893644617391,0.22471299186885063,0.19908157568017865,1
Saudi Arabia,New Zealand,OSN Cup,2013-09-05,0.02651594781128508,0.03973577320152577,-0.16731517509727611,0.11742508106678973,0.2137810137652153,-1
Colombia,Ecuador,FIFA World Cup qualification,2013-09-06,0.035905924208966766,-0.026248005171647826,-0.10894941634241251,0.6642327678780234,0.43178139597277926,1
